Name,Branch,Place,Exams Accepted,Fees
"Dev Bhoomi Group of Institutions, Saharanpur",B.Tech Mechanical Engineering,"Saharanpur, Uttar Pradesh",NA,NA
"Sunder Deep Engineering College, Ghaziabad",B.Tech Mechanical Engineering,"Dasna Dehat, Uttar Pradesh",JEE,"Fees:  ₹ 318,800"
"KC Institute of Technology, Pandoga",B.Tech Mechanical Engineering,"Pandoga, Himachal Pradesh",NA,Exams:  JEE Main 
"Lakhmi Chand Institute of Technology, Bilaspur",BE Mechanical Engineering,"Bodri, Chhattisgarh",JEE,"Fees:  ₹ 280,420"
"Mahendra Institute of Engineering and Technology, Tiruchengode",BE Mechanical Engineering,"Tiruchengode, Tamil Nadu",NA,NA
"Prabhat Engineering College, Kanpur",B.Tech Mechanical Engineering,"Kanpur Dehat, Uttar Pradesh",UPSEE,"Fees:  ₹ 295,800"
"Potti Sriramulu Chalavadi Mallikharjuna Rao College of Engineering and Technology, Vijayawada",B.Tech Mechanical Engineering,"Vijayawada, Andhra Pradesh",AP,"Fees:  ₹ 240,000"
"Park College of Technology, Karumathampatti",BE Mechanical Engineering,"Karumathampatti, Tamil Nadu",NA,NA
"Pallavan College of Engineering, Kancheepuram",BE Mechanical Engineering,"Injambakkam, Tamil Nadu",NA,NA
"Quest Group of Institutions, Mohali",B.Tech Mechanical Engineering,"Mohali, Punjab",NA,"Fees:  ₹ 240,000"
"Moghal College of Engineering and Technology, Hyderabad",B.Tech Mechanical Engineering,"Hyderabad, Telangana",NA,NA
"Medak College of Engineering and Technology, Hyderabad",B.Tech Mechanical Engineering,"Hyderabad, Telangana",NA,NA
"Konark Institute of Science and Technology, Jatani",B.Tech Mechanical Engineering,"Jatni, Odisha",JEE,"Fees:  ₹ 2,72,000"
"Kishanganj College of Engineering and Technology, Kishanganj",B.Tech Mechanical Engineering,"Kishanganj, Bihar",NA,NA
"SD College of Engineering and Technology, Muzaffarnagar",B.Tech Mechanical Engineering,"Muzaffarnagar, Uttar Pradesh",JEE,"Fees:  ₹ 2,20,000"
"Roland Institute of Technology, Berhampur",B.Tech Mechanical Engineering,"Berhampur, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Sahakar Maharshi Shankarrao Mohite-Patil Institute of Technology and Research, Solapur",BE Mechanical Engineering,"Solapur, Maharashtra",NA,Exams:  MAHA CET 
"Arunai College of Engineering, Tiruvannamalai",BE Mechanical Engineering,"Thenmathur, Tamil Nadu",NA,NA
"Arrdekta Institute of Technology, Sabarkantha",BE Mechanical Engineering,"Khedbrahma, Gujarat",GUJCET,"Fees:  ₹ 2,24,000"
"Babu Sunder Singh Institute of Technology and Management, Lucknow",B.Tech Mechanical Engineering,"Lucknow, Uttar Pradesh",NA,NA
"Babu Banarsi Das Institute of Engineering Technology and Research Centre, Bulandshahr",B.Tech Mechanical Engineering,"Bulandshahr, Uttar Pradesh",NA,"Fees:  ₹ 3,00,000"
"International Institute of Technology and Business, Sonipat",B.Tech Mechanical Engineering,"Jhundpur, Haryana",NA,Exams:  JEE Main 
"Institute of Technology Roorkee, Roorkee",B.Tech Mechanical Engineering,"Roorkee, Uttarakhand",NA,"Fees:  ₹ 2,48,000"
"Gandhi Institute of Advanced Computer and Research, Rayagada",B.Tech Mechanical Engineering,"Rayagada, Odisha",NA,NA
"Guru Teg Bahadur Khalsa Institute of Engineering and Technology, Malout",B.Tech Mechanical Engineering,"Malout, Punjab",NA,NA
"Green Hills Engineering College, Kumarhatti",B.Tech Mechanical Engineering,"Solan, Himachal Pradesh",JEE,"Fees:  ₹ 3,02,700"
"Doon Institute of Engineering and Technology, Dehradun",B.Tech Mechanical Engineering,"Rishikesh, Uttarakhand",NA,Exams:  JEE Main 
"Adarsh College of Engineering, Kakinada",B.Tech Mechanical Engineering,"Chebrolu, Andhra Pradesh",AP,"Fees:  ₹ 1,20,800"
"Adamas Institute of Technology, North 24 Parganas",B.Tech Mechanical Engineering,"Kolkata, West Bengal",NA,"Fees:  ₹ 3,51,000"
"GM Vedak Institute of Technology, Raigad",BE Mechanical Engineering,"Tala, Maharashtra",NA,Exams:  MAHA CET 
"Bhagwant Institute of Technology, Muzaffarnagar",B.Tech Mechanical Engineering,"Kailashpur Jasmor, Uttar Pradesh",UPSEE,"Fees:  ₹ 2,53,600"
"Baselios Mathews II College of Engineering, Kollam",B.Tech Mechanical Engineering,"Bharanikavu, Kerala",KEAM,"Fees:  ₹ 2,50,000"
"BSM College of Engineering, Roorkee",B.Tech Mechanical Engineering,"Bijhauli, Uttarakhand",NA,Exams:  JEE Main 
"College of Engineering and Technology, Payyanur",B.Tech Mechanical Engineering,"Payyanur, Kerala",NA,Exams:  KEAM 
"Jawaharlal Nehru College of Technology, Rewa",BE Mechanical Engineering,"Rewa, Madhya Pradesh",NA,Exams:  JEE Main 
"HI-Tech College of Engineering, Bhubaneswar",B.Tech Mechanical Engineering,"Bhubaneshwar, Odisha",JEE,"Fees:  ₹ 2,52,000"
"Helapuri Institute of Technology and Science, Eluru",B.Tech Mechanical Engineering,"Kottapalli, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Gyan Sagar College of Engineering, Sagar",BE Mechanical Engineering,"Sironj, Madhya Pradesh",NA,NA
"Rajarshi Rananjay Singh Institute of Management and Technology, Amethi",B.Tech Mechanical Engineering,"Amethi, Uttar Pradesh",NA,Exams:  UPSEE 
"NRI Institute of Technology, Kothur",B.Tech Mechanical Engineering,"Kothur, Telangana",TS,"Fees:  ₹ 1,40,000"
"Amani Group of Institutions, Amroha",B.Tech Mechanical Engineering,"Amroha, Uttar Pradesh",NA,Exams:  UPSEE 
"Dhruva Institute of Engineering and Technology, Hyderabad",B.Tech Mechanical Engineering,"Dothigudem, Telangana",NA,Exams:  TS EAMCET 
"Sri Venkateswara Engineering College, Suryapet",B.Tech Mechanical Engineering,"Suryapet, Telangana",NA,"Fees:  ₹ 168,400"
"Lourdes Mount College of Engineering and Technology, Mullanganavilai",BE Mechanical Engineering,"Mullangana Vilai, Tamil Nadu",NA,NA
"Alpha College of Engineering and Technology, Puducherry",B.Tech Mechanical Engineering,"Kanniyakoil, Puducherry",NA,NA
"S S Agrawal Institute of Engineering and Technology, Navsari",BE Mechanical Engineering,"Navsari, Gujarat",NA,NA
"Dr DY Patil College of Engineering and Innovation, Pune",BE Mechanical Engineering,"Talegaon Dabhade, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Gayatri Vidya Parishad College for Degree and PG Courses, School of Engineering, Visakhapatnam",B.Tech Mechanical Engineering,"Visakhapatnam, Andhra Pradesh",AP,"Fees:  ₹ 228,000"
"Oriental Institute of Science and Technology, Indore",B.Tech Mechanical Engineering,"Indore, Madhya Pradesh",NA,Exams:  JEE Main 
"Amity School of Engineering and Technology, Gwalior",B.Tech Mechanical Engineering,"Gwalior, Madhya Pradesh",NA,NA
"Geethanjali College of Engineering and Technology, Orvakal",B.Tech Mechanical Engineering,"Orvakal, Andhra Pradesh",NA,NA
"Mewar School of Engineering and Technology, Chittorgarh",B.Tech Mechanical Engineering,"Gangarar, Rajasthan",NA,NA
"Punjab Institute of Technology, Moga",B.Tech Mechanical Engineering,"Moga, Punjab",NA,Exams:  JEE Main 
"Elitte College of Engineering, Kolkata",B.Tech Mechanical Engineering,"Kolkata, West Bengal",NA,"Exams:  JEE Main ,  WBJEE "
"Shri Jagdishprasad Jhabarmal Tibrewala University, Jhunjhunu",B.Tech Mechanical Engineering,"Jhunjhunu, Rajasthan",NA,NA
"RK University, Rajkot",B.Tech Mechanical Engineering,"Rajkot, Gujarat",NA,"Fees:  ₹ 260,000"
"University of Technology, Jaipur",B.Tech Mechanical Engineering,"Jaipur, Rajasthan",NA,NA
"Deogiri Technical Campus for Engineering and Management Studies, Aurangabad",BE Mechanical Engineering,"Aurangabad, Maharashtra",NA,NA
"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",B.Tech Mechanical Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Uttarakhand Technical University, Dehradun",B.Tech Mechanical Engineering,"Dehradun, Uttarakhand",NA,Exams:  JEE Main 
"PMR Engineering College, Chennai",BE Mechanical Engineering,"Chennai, Tamil Nadu",NA,NA
"Vidya College of Engineering, Meerut",B.Tech Mechanical Engineering,"Panchli Khurd, Uttar Pradesh",JEE,"Fees:  ₹ 440,100"
"Sreekavitha Engineering College, Khammam",B.Tech Mechanical Engineering,"Karepalli, Telangana",NA,NA
"Farah Institute of Technology, Chevella",B.Tech Mechanical Engineering,"Chevella, Telangana",NA,"Exams:  JEE Main ,  TS EAMCET "
"Santhiram Engineering College, Kurnool",B.Tech Mechanical Engineering,"Kowlur, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sant Baba Bhag Singh Institute of Engineering and Technology, Jalandhar",B.Tech Mechanical Engineering,"Khiala, Punjab",NA,NA
"Sanjay Memorial Institute of Technology, Berhampur",B.Tech Mechanical Engineering,"Ganjam, Odisha",OJEE,"Fees:  ₹ 180,000"
"Shree Venkateshwara Hi-Tech Engineering College, Erode",BE Mechanical Engineering,"Avarankattur, Tamil Nadu",NA,NA
"Shree Motilal Kanhaiyalal Fomra Institute of Technology, Chennai",BE Mechanical Engineering,"Chennai, Tamil Nadu",JEE,"Fees:  ₹ 160,000"
"Sidhartha Institute of Engineering and Technology, Ibrahimpatnam",B.Tech Mechanical Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 180,000"
"NETES Institute of Technology and Science, Mirza",B.Tech Mechanical Engineering,"Kamrup, Assam",JEE,"Fees:  ₹ 480,000"
"Ramgovind Institute of Technology, Koderma",B.Tech Mechanical Engineering,"Koderma, Jharkhand",NA,Exams:  JEE Main 
"NSN College of Engineering and Technology, Karur",BE Mechanical Engineering,"Kakkavadi, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"MAM School of Engineering, Siruganur",BE Mechanical Engineering,"Siruganur, Tamil Nadu",NA,NA
"Lenora College of Engineering, Ramachandrapuram",B.Tech Mechanical Engineering,"Rampachodavaram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Rewa Institute of Technology, Rewa",BE Mechanical Engineering,"Rewa, Madhya Pradesh",NA,"Fees:  ₹ 199,200"
"Namdeorao Poreddiwar College of Engineering and Technology, Gadchiroli",B.Tech Mechanical Engineering,"Gadchiroli, Maharashtra",NA,NA
"Solamalai College of Engineering, Madurai",BE Mechanical Engineering,"Veerapanjan, Tamil Nadu",NA,NA
"Priyadarshini Engineering College, Vellore",BE Mechanical Engineering,"Kalendira, Tamil Nadu",NA,NA
"Priyadarshini College of Engineering and Technology, Nellore",B.Tech Mechanical Engineering,"Kanuparthipadu, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Prime College of Engineering, Palakkad",B.Tech Mechanical Engineering,"Pallatheri, Kerala",NA,NA
"Swami Devi Dyal Institute of Engineering and Technology, Panchkula",B.Tech Mechanical Engineering,"Palasra, Haryana",JEE,"Fees:  ₹ 318,220"
"Sri Venkateswara Institute of Science and Technology, Kadapa",B.Tech Mechanical Engineering,"Cherlopalle, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Malwa Institute of Technology and Management, Gwalior",B.Tech Mechanical Engineering,"Adupurajagir, Madhya Pradesh",NA,Exams:  JEE Main 
"Mahakal Institute of Technology, Ujjain",BE Mechanical Engineering,"Datana, Madhya Pradesh",NA,"Fees:  ₹ 220,000"
"Koustuv Institute of Technology, Khordha",Mechanical Engineering,"Bhubaneswar, Odisha",NA,NA
"Tudi Ram Reddy Institute of Technology and Science, Hyderabad",B.Tech Mechanical Enginering,"Gudur, Telangana",NA,NA
"RV Institute of Technology, Bijnor",B.Tech Mechanical Engineering,"Bijnor, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"SRET College of Engineering and Technology, Hamirpur",B.Tech Mechanical Engineering,"Phahal, Himachal Pradesh",NA,NA
"Sir CV Raman Institute of Technology and Sciences, Tadipatri",B.Tech Mechanical Engineering,"Tadipatri, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Mar Ephraem College of Engineering and Technology, Kanyakumari",BE Mechanical Engineering,"Marthandam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Mandava Institute of Engineering and Technology, Jaggayyapeta",B.Tech Mechanical Engineering,"Jaggayyapet, Andhra Pradesh",AP,"Fees:  ₹ 220,000"
"Maheshwara Institute of Technology, Patancheru",B. Tech Mechanical Engineering,"Hyderabad, Telangana",NA,NA
"Mahatma Gandhi Institute of Technical Education and Research Centre, Navsari",B.Tech Mechanical Engineering,"Eru, Gujarat",GUJCET,"Fees:  ₹ 244,000"
"PPG Institute of Technology, Coimbatore",BE Mechanical Engineering,"Coimbatore, Tamil Nadu",NA,NA
"PA College of Engineering and Technology, Coimbatore",BE Mechanical Engineering,"Puliampatti, Tamil Nadu",NA,NA
"Shetty Institute of Technology, Gulbarga",BE Mechanical Engineering,"Nandoor K, Karnataka",NA,"Exams:  COMEDK UGET ,  KCET "
"Shankara Institute of Technology, Jaipur",B.Tech Mechanical Engineering,"Chimanpura, Rajasthan",JEE,"Fees:  ₹ 315,500"
"Sengunthar Engineering College, Tiruchengode",BE Mechanical Engineering,"Tiruchengode, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Selvam College of Technology, Namakkal",BE Mechanical Engineering,"Pappinayakkanpatti, Tamil Nadu",NA,NA
"Matsyodari Shikshan Sanstha's College of Engineering and Technology, Jalna",BE Mechanical Engineering,"Jalna, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"KMCT College of Engineering, Kozhikode",B.Tech Mechanical Engineering,"Poolacode, Kerala",NA,"Fees:  ₹ 260,000"
"RVS College of Engineering and Technology, Karaikal",B.Tech Mechanical Engineering,"Kalikuppam, Puducherry",NA,Exams:  JEE Main 
"Rayat-Bahra Royal Institute of Management and Technology, Sonipat",B.Tech Mechanical Engineering,"Nagar, Haryana",NA,"Fees:  ₹ 290,000"
"SV College of Engineering and Technology, Moinabad",B.Tech Mechanical Engineering,"Hyderabad, Telangana",NA,NA
"Ashoka Institute of Engineering and Technology, Nalgonda",B.Tech Mechanical Engineering,"Nalgonda, Telangana",NA,NA
"Annapoorana Engineering College, Salem",BE Mechanical Engineering,"Periya Seeragapadi, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Angel College of Engineering and Technology, Tirupur",BE Mechanical Engineering,"Pollikali Palayam, Tamil Nadu",NA,NA
"Baba Kuma Singh Ji Engineering College, Amritsar",B.Tech Mechanical Engineering,"Hoshiar Nagar, Punjab",NA,"Fees:  ₹ 280,000"
"AVS Engineering College, Salem",BE Mechanical Engineering,"Salem, Tamil Nadu",NA,NA
"Drona College of Management and Technical Education, Dehradun",B.Tech Mechanical Engineering,"Dehradun, Uttarakhand",NA,NA
"Dr Bhausaheb Nandurkar College of Engineering and Technology, Yavatmal",BE Mechanical Engineering,"Bhoyar, Maharashtra",MAHA,"Fees:  ₹ 200,000"
"Ganadipathy Tulsi's Jain Engineering College, Vellore",BE Mechanical Engineering,"Vellore, Tamil Nadu",NA,NA
"Excel College of Technology, Namakkal",BE Mechanical Engineering,"Pallakapalayam, Tamil Nadu",NA,NA
"Akula Sreeramulu College of Engineering, Tanuku",B.Tech Mechanical Engineering,"Tanuku, Andhra Pradesh",AP,"Fees:  ₹ 120,000"
"ASK College of Technology and Management, Visakhapatnam",B.Tech Mechanical Engineering,"Visakhapatnam, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Bhaskar Engineering College, Ranga Reddy",B.Tech Mechanical Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Bethlahem Institute of Engineering, Kanyakumari",BE Mechanical Engineering,"Karungal, Tamil Nadu",NA,NA
"Basava Academy of Engineering, Bangalore",B. Tech Mechanical Engineering,"Bangalore, Karnataka",NA,NA
"Christ the King Engineering College, Coimbatore",BE Mechanical Engineering,"Coimbatore, Tamil Nadu",NA,NA
"Jaya Prakash Narayan College of Engineering, Mahabubnagar",B.Tech Mechanical Engineering,"Dharmapur, Telangana",TS,"Fees:  ₹ 212,000"
"Brahma Valley College of Engineering and Research Institute, Nashik",B.Tech Mechanical Engineering,"Anjaneri, Maharashtra",JEE,"Fees:  ₹ 310,000"
"Bhopal Institute of Technology and Science, Bhopal",BE Mechanical Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 220,000"
"Gyan Vihar School of Engineering and Technology, Jaipur",B.Tech Mechanical Engineering,"Jaipur, Rajasthan",NA,NA
"AR College of Engineering and Technology, Tirunelveli",BE Mechanical Engineering,"Tirunelveli, Tamil Nadu",NA,NA
"AKRG College of Engineering and Technology, Nallajerla",B.Tech Mechanical Engineering,"Nallajerla, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Avanthi Institute of Engineering and Technology, Bhogapuram",B.Tech Mechanical Engineering,"Kotabhogapuram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Rakshpal Bahadur Management Institute, Bareilly",B. Tech Mechanical Engineering,"Bareilly, Uttar Pradesh",NA,NA
"Cambridge Institute of Technology, North Campus, Bangalore",B.Tech Mechanical Engineering,"Lingadeeragollahalli, Karnataka",NA,NA
"Biluru Gurubasava Mahaswamiji Institute of Technology, Mudhol",BE Mechanical Engineering,"Mudhol Rural, Karnataka",NA,NA
"KSR Institute for Engineering and Technology, Namakkal",BE Mechanical Engineering,"KSR Kalvi Nagar, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Dev Bhoomi Institute of Technology and Engineering, Dehradun",B.Tech Mechanical Engineering,"Naugaon, Uttarakhand",NA,NA
"Azad College of Engineering and Technology, Hyderabad",B.Tech Mechanical Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Bhargava College of Engineering and Technology, Samba",BE Mechanical Engineering,"Samba, Jammu and Kashmir",NA,Exams:  JKCET 
"Centurion University of Technology and Management, Visakhapatnam",B.Tech Mechanical Engineering,"Visakhapatnam, Andhra Pradesh",NA,"Exams:  JEE Main ,  CUEE "
"Tagore Engineering College, Chennai",BE Mechanical Engineering,"Rathinamangalam, Tamil Nadu",JEE,"Fees:  ₹ 200,000"
"Glocal School of Science and Technology, Saharanpur",B.Tech Mechanical Engineering,"Saharanpur, Uttar Pradesh",NA,NA
"Sri Sai University, Palampur",B.Tech Mechanical Engineering,"Gangoh, Himachal Pradesh",NA,Exams:  JEE Main 
"RNB Global University, Bikaner",B.Tech Mechanical Engineering,"Bikaner, Rajasthan",NA,"Fees:  ₹ 430,000"
"Manipur Technical University, Imphal",B.Tech Mechanical Engineering,"Imphal, Manipur",NA,NA
"RRS College of Engineering and Technology, Medak",B.Tech Mechanical Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Islamiah Institute of Technology, Bangalore",BE Mechanical Engineering,"Bangalore, Karnataka",NA,Exams:  KCET 
"Sri Balaji Chockalingam Engineering College, Tiruvannamalai",BE Mechanical Engineering,"Arani, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Sat Kabir Institute of Technology and Management, Bahadurgarh",B.Tech Mechanical Engineering,"Shahpur, Haryana",NA,Exams:  JEE Main 
"Shriram Institute of Technology, Meerut",B.Tech Mechanical Engineering,"Meerut, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Sanjay Institute of Engineering and Management, Mathura",B.Tech Mechanical Engineering,"Atas Bangar, Uttar Pradesh",NA,NA
"Karur College of Engineering, Karur",BE Mechanical Engineering,"Andankoil West, Tamil Nadu",NA,NA
"Kakinada Institute of Technological Sciences, Ramachandrapuram",B.Tech Mechanical Engineering,"Ambikapalli Agrahaaram, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Kailash Narayan Patidar College of Science and Technology, Bhopal",BE Mechanical Engineering,"Bhopal, Madhya Pradesh",NA,"Fees:  ₹ 182,400"
"Ranganathan Engineering College, Coimbatore",BE Mechanical Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Maharaja Agrasen College of Engineering and Technology, Moradabad",B.Tech Mechanical Engineering,"Bagadpur Mafi, Uttar Pradesh",JEE,"Fees:  ₹ 287,200"
"MP Nachimuthu M Jaganathan Engineering College, Chennimalai",BE Mechanical Engineering,"Erode, Tamil Nadu",NA,NA
"Rayat and Bahra Institute of Engineering and Nano Technology, Hoshiarpur Campus, Hoshiarpur",B.Tech Mechanical Engineering,"Bohan, Punjab",JEE,"Fees:  ₹ 399,600"
"Neelam College of Engineering and Technology, Agra",B.Tech Mechanical Engineering,"Agra, Uttar Pradesh",UPSEE,"Fees:  ₹ 315,600"
"National College of Engineering, Tirunelveli",BE Mechanical Engineering,"Tirunelveli, Tamil Nadu",NA,"Fees:  ₹ 160,000"
