Name,Branch,Place,Exams Accepted,Fees
"Vindhya Institute of Technology and Science, Jabalpur",B.Tech Civil Engineering,"Jabalpur, Madhya Pradesh",NA,Exams:  JEE Main 
"Shri Ummed Singh Bhati College of Engineering and Management, Mount Abu",B.Tech Civil Engineering,"Mount Abu, Rajasthan",NA,NA
"Saraswati Institute of Technology and Management, Lucknow",B.Tech Civil Engineering,"Lucknow, Uttar Pradesh",NA,NA
"Shri Krishna Institute of Technology and Management, Gwalior",B.Tech Civil Engineering,"Gwalior, Madhya Pradesh",NA,"Fees:  ₹ 182,400"
"Sanjay Education Society's College of Engineering, Dhule",B.Tech Civil Engineering,"Vani Budruk, Maharashtra",NA,NA
"Shri Angalamman College of Engineering and Technology, Tiruchirappalli",BE Civil Engineering,"Tiruchirappalli, Tamil Nadu",NA,Exams:  JEE Main 
"Sarvottam Institute of Technology and Management, Greater Noida",B.Tech Civil Engineering,"Greater Noida, Uttar Pradesh",NA,"Fees:  ₹ 283,600"
"Shri Sai College of Engineering and Technology, Chandrapur",BE Civil Engineering,"Chandrapur, Maharashtra",JEE,"Fees:  ₹ 320,000"
"Shri Krishna College of Engineering, Baghpat",B.Tech Civil Engineering,"Baghpat, Uttar Pradesh",NA,"Fees:  ₹ 200,000"
"Shri Guru Sandipani Institute of Technology and Science, Ujjain",B.Tech Civil Engineering,"Ujjain, Madhya Pradesh",NA,NA
"Shri Girraj Maharaj College of Engineering and Management, Mathura",B.Tech Civil Engineering,"Mathura, Uttar Pradesh",NA,NA
"Sanghvi Innovative Academy, Indore",BE Civil Engineering,"Indore, Madhya Pradesh",NA,NA
"Institute of Engineering and Industrial Technology, Durgapur",B.Tech Civil Engineering,"Hariki, West Bengal",NA,"Fees:  ₹ 292,000"
"Sakthi Mariamman Engineering College, Chennai",BE Civil Engineering,"Mevalurkuppam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Kings College of Engineering, Pudukottai",BE Civil Engineering,"Punalkulam, Tamil Nadu",NA,NA
"Keystone Group of Institutions, Jhunjhunu",B.Tech Civil Engineering,"Pilod, Rajasthan",NA,Exams:  JEE Main 
"Kautilya Institute of Technology and Engineering, Jaipur",B.Tech Civil Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 315,500"
"Kamakshi College of Engineering and Technology, Suryapet",B. Tech Civil Engineering,"Kashimpet, Telangana",NA,NA
"Rama Engineering College, Ghaziabad",Civil Engineering   ,"Gironi, Uttar Pradesh",NA,NA
"Mount Zion Institute of Science and Technology, Alappuzha",B.Tech Civil Engineering,"Alappuzha, Kerala",NA,Exams:  KEAM 
"Maharana Pratap College of Technology and Management, Gwalior",B.Tech Civil Engineering,"Kheriya Modi, Madhya Pradesh",NA,"Fees:  ₹ 182,400"
"Maharana Pratap College of Technology, Gwalior",BE Civil Engineering,"Gwalior, Madhya Pradesh",JEE,"Fees:  ₹ 186,000"
"Maharana Pratap College For Women, Kanpur",B.Tech Civil Engineering,"Mandhana, Uttar Pradesh",NA,NA
"Mahalakshmi Engineering College, Tiruchirappalli",BE Civil Engineering,"Thudaiyur, Tamil Nadu",NA,NA
"Magna College of Engineering, Kancheepuram",BE Civil Engineering,"Magaral, Tamil Nadu",NA,NA
"Madhu Vachaspati Institute of Engineering and Technology, Kaushambi",B.Tech Civil Engineering,"Akbarpur Sallahpur, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Madhira College of Engineering, Nalgonda",B. Tech Civil Engineering,"Huzur Nagar, Telangana",NA,NA
"Madhav Proudyogiki Mahavidyalaya, Bhopal",BE Civil Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Madha Institute of Engineering and Technology, Chennai",BE Civil Engineering,"Thandalam, Tamil Nadu",NA,NA
"Lord Krishna College of Technology, Indore",BE Civil Engineering,"Indore, Madhya Pradesh",NA,NA
"Lord Ayyappa Institute of Engineering and Technology, Kancheepuram",B.Tech Civil Engineering,"Walajabad, Tamil Nadu",NA,NA
"Ravi Shankar Institute of Technology and Management, Raipur",Civil Engineering,"Naya Raipur, Chhattisgarh",NA,NA
"Nathdwara Institute of Engineering and Technology, Nathdwara",B.Tech Civil Engineering,"Nathdwara, Rajasthan",NA,NA
"Narayanadri Institute of Science and Technology, Cuddapah",B.Tech Civil Engineering,"Kadapa, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Priyatam Institute of Technology and Management, Indore",BE Civil Engineering,"Bheslay, Madhya Pradesh",NA,NA
"Priyadarshini Institute of Technology, Tirupati",B.Tech Civil Engineering,"Tirupati, Andhra Pradesh",NA,"Fees:  ₹ 140,000"
"Premier Institute of Technology, Jabalpur",BE Civil Engineering,"Jabalpur, Madhya Pradesh",NA,NA
"Pratap Institute of Management and Technology, Washim",BE Civil Engineering,"Washim, Maharashtra",NA,NA
"VP Muthaiah Pillai Meenakshi Ammal Engineering College for Women, Srivilliputtur",BE Civil Engineering,"Krishnan Kovil, Tamil Nadu",NA,NA
"Unnamalai Institute of Technology, Thoothukudi",BE Civil Engineering,"Palaya Appaneri, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Yogananda Institute of Technology and Science, Tirupati",B.Tech Civil Engineering,"Tirupati, Andhra Pradesh",NA,"Fees:  ₹ 204,000"
"TRR Engineering College for Women, Patancheru",Civil Engineering,"Hyderabad, Telangana",NA,NA
"Vivekananda Group of Institutions, Hayathnagar",B.Tech Civil Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 140,000"
"The Selvam Women Excellence Engineering Technology, Tiruchirappalli",BE Civil Engineering,"Kunnathur, Tamil Nadu",NA,NA
"Thandra Paparaya Institute of Science and Technology, Vizianagaram",B.Tech Civil Engineering,"Vennelabutchampeta, Andhra Pradesh",AP,"Fees:  ₹ 149,200"
"Tamizhan College of Engineering and Technology, Kanyakumari",BE Civil Engineering,"Chenbagaramanputhoor, Tamil Nadu",NA,NA
"Tagore Engineering College, Nagaur",B. Tech Civil Engineering,"Kuchaman City, Rajasthan",NA,NA
"Swetha Institute of Technology and Science for Women, Tirupati",B.Tech Civil Engineering,"C Ramapuram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Swasthya Kalyan Technical Campus, Jaipur",B.Tech Civil Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 280,000"
"Swami Parmanand Engineering College, Mohali",B.Tech Civil Engineering,"aganpur, Punjab",NA,NA
"Surya School of Planning and Engineering Management, Lucknow",B.Tech Civil Engineering,"Puraheya, Uttar Pradesh",NA,"Fees:  ₹ 356,000"
"Surya School of Engineering and Technology, Villupuram",BE Civil Engineering,"Villupuram, Tamil Nadu",NA,NA
"Suresh Deshmukh College of Engineering, Wardha",BE Civil Engineering,"Selukate, Maharashtra",NA,NA
"Suraj College of Engineering and Technology, Mahendragarh",B.Tech Civil Engineering,"Salimabad, Haryana",NA,Exams:  JEE Main 
"Supraja Institute of Technology and Science, Warangal",B.Tech Civil Engineering,"Ghanpur, Telangana",NA,Exams:  TS EAMCET 
"Suman Ramesh Tulsiani Technical Campus Faculty of Engineering, Pune",BE Civil Engineering,"Khamshet 2, Maharashtra",JEE,"Fees:  ₹ 286,176"
"Sujala Bharati Institute of Technology, Warangal",B.Tech Civil Engineering,"Warangal, Telangana",NA,Exams:  TS EAMCET 
"Sudharsan Engineering College, Sathyamangalam",BE Civil Engineering,"Sathyamangalam, Tamil Nadu",NA,NA
"Subhash Kool College of Engineering, Pune",B.Tech Civil Engineering,"Boripardhi, Maharashtra",NA,NA
"Subas Institute of Technology, Bhubaneswar",B.Tech Civil Engineering,"Chandiprasad, Odisha",JEE,"Fees:  ₹ 276,000"
"Elenki Engineering College, Siddipet",B.Tech Civil Engineering,"Siddipet, Telangana",NA,Exams:  TS EAMCET 
"Srinivasa Institute of Engineering and Technology, Thiruvallur",B.Tech Civil Engineering,"Chennai, Tamil Nadu",AP,"Fees:  ₹ 140,000"
"Sri Venkateswara Institute of Science and Information Technology, West Godavari",B.Tech Civil Engineering,"Venkatramannagudem, Andhra Pradesh",NA,"Fees:  ₹ 140,000"
"Sri Subramanya College of Engineering and Technology, Palani",B.E Civil Engineering,"Palani, Tamil Nadu",NA,"Fees:  ₹ 200,000"
"Sri Sai Madhavi Institute of Science and Technology, Mallampudi",B.Tech Civil Engineering,"Srikrishnapatnam, Andhra Pradesh",NA,NA
"Sri Ramana Maharishi College of Engineering, Tiruvannamalai",BE Civil Engineering,"Cheyyar, Tamil Nadu",NA,NA
"Sri Prakash College of Technology, East Godavari",B.Tech Civil Engineering,"Rajupeta, Andhra Pradesh",NA,NA
"Sri Padmavathi Engineering College, Nellore",B.Tech Civil Engineering,"Nellore, Andhra Pradesh",NA,NA
"Sri Lakshmi Ammal Engineering College, Chennai",BE Civil Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Shri Rawatpura Sarkar Institute of Technology and Management, Jabalpur",B. Tech Civil Engineering,"Kudan, Madhya Pradesh",NA,NA
"Shri Ram Institute of Science and Technology, Jabalpur",BE Civil Engineering,"Jabalpur, Madhya Pradesh",NA,Exams:  JEE Main 
"Oriental Institute of Science and Technology, Jabalpur",BE Civil Engineering,"Kugawan, Madhya Pradesh",JEE,"Fees:  ₹ 204,000"
"Lakshmi Bai Sahuji Institute of Engineering and Technology, Jabalpur",B.Tech Civil Engineering,"Jabalpur, Madhya Pradesh",NA,NA
"Kamla Kant Institute of Technology and Management, Gwalior",B.Tech Civil Engineering,"Gwalior, Madhya Pradesh",NA,NA
"KVM College of Engineering and IT, Alappuzha",B.Tech Civil Engineering,"Cherthala, Kerala",NA,Exams:  KEAM 
"KMP College of Engineering, Ernakulam",B.Tech Civil Engineering,"Odakkali, Kerala",NA,NA
"Aryanet Institute of Technology, Palakkad",B.Tech Civil Engineering,"Palakkad, Kerala",NA,"Exams:  JEE Main ,  KEAM "
"Universal Institute of Engineering and Technology, Mohali",B.Tech Civil Engineering,"Lalru, Punjab",JEE,"Fees:  ₹ 304,000"
"MK School of Engineering and Technology, Amritsar",B.Tech Civil Engineering,"Jethuwal, Punjab",NA,NA
"Bharat Institute of Engineering and Technology, Mansa",B.Tech Civil Engineering,"Khaira Khurd, Punjab",NA,Exams:  JEE Main 
"Yaduvanshi College of Engineering and Technology, Sohali",B.Tech Civil Engineering,"Sohali, Rajasthan",NA,Exams:  JEE Main 
"St Wilfreds Institute of Engineering and Technology, Ajmer",B.Tech Civil Engineering,"Ajmer, Rajasthan",NA,NA
"Shyam Institute of Engineering and Technology, Dausa",B.Tech Civil Engineering,"Lalsot, Rajasthan",NA,Exams:  JEE Main 
"Shri Bhavani Niketan Institute of Technology and Management, Sikar",B.Tech Civil Engineering,"Jaipur, Rajasthan",NA,Exams:  JEE Main 
"Career Point Technical Campus, Rajsamand",B.Tech Civil Engineering,"Nogama, Rajasthan",NA,NA
"Shree Ram Mulkh Institute of Engineering and Technology, Ambala",B.Tech Civil Engineering,"Kohra-Bhura, Haryana",NA,NA
"Shree Ram Institute of Engineering and Technology, Yamuna Nagar",B.Tech Civil Engineering,"Yamuna Nagar, Haryana",NA,NA
"RN College of Engineering and Management, Rohtak",B. Tech Civil Engineering,"Rohtak, Haryana",NA,NA
"Yaduvanshi College of Engineering and Technology, Mahendergarh",B.Tech Civil Engineering,"Narnaul, Haryana",JEE,"Fees:  ₹ 220,000"
"World Institute of Technology, Gurgaon",B.Tech Civil Engineering,"Karnki, Haryana",NA,"Fees:  ₹ 325,060"
"Techwords- Wali Gramodyog Vikas Sansthan’s Group of Institutions, Roorkee",Civil Engineering,"Kurdi, Uttarakhand",NA,NA
"VPV College of Engineering, Theni",B.Tech Civil Engineering,"Theni, Tamil Nadu",NA,NA
"Tudi Narasimha Reddy Institute of Technology and Science, Hyderabad",B.Tech Civil Engineering,"Bibinagar, Telangana",NA,NA
"VKS College of Engineering and Technology, Karur",BE Civil Engineering,"Karur, Tamil Nadu",NA,NA
"VITS Women's Engineering College, Karim Nagar",Civil Engineering,"Karimnagar, Telangana",NA,NA
"Mahaveer Institute of Engineering and Technology, Meerut",B.Tech Civil Engineering,"Meerut, Uttar Pradesh",UPSEE,"Fees:  ₹ 278,000"
"Dr Govind Prasad Rani Devi Patel Institute of Technology and management, Kanpur",B.Tech Civil Engineering,"Araul, Uttar Pradesh",NA,NA
"SVS Educational Park, Meerut",B.Tech Civil Engineering,"Meerut, Uttar Pradesh",UPSEE,"Fees:  ₹ 244,000"
"Rama Institute Of Technology, Kanpur",Civil Engineering&nbsp;,"Kanpur, Uttar Pradesh",NA,NA
"Millennium Institute of Technology, Saharanpur",B.Tech Civil Engineering,"Saharanpur, Uttar Pradesh",NA,NA
"Institute of Technology and Management, Meerut",B.Tech Civil Engineering,"Panchli Khurd, Uttar Pradesh",NA,NA
"Divya Jyoti College of Engineering and Technology, Modinagar",B.Tech Civil Engineering,"Modinagar, Uttar Pradesh",NA,"Fees:  ₹ 282,000"
"Arni School of Technology, Kangra",B.Tech Civil Engineering,"Kangra, Himachal Pradesh",NA,"Exams:  JEE Main ,  HPCET "
"Shree Kankeshwari Deviji Institute of Technology, Jamnagar",BE Civil Engineering,"Naranpura, Gujarat",NA,NA
"Dr MC Saxena Institute of Engineering and Management, Lucknow",B.Tech Civil Engineering,"Ghaila, Uttar Pradesh",NA,"Fees:  ₹ 350,000"
"Sine International Institute of Technology, Jaipur",B.Tech Civil Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 287,500"
"Siddhi Vinayak Engineering and Management College, Alwar",B.Tech Civil Engineering,"Alwar, Rajasthan",NA,Exams:  JEE Main 
"Maharishi Markandeshwar Group of Institutions, Karnal",B.Tech Civil Engineering,"Karnal, Haryana",NA,Exams:  JEE Main 
"Prasad Engineering College, Warangal",B.Tech Civil Engineering,"Jangaon, Telangana",NA,NA
"Prajna Institute of Technology and Management, Pasala",B.Tech Civil Engineering,"Pasalapudi, Andhra Pradesh",NA,NA
"Pannaikadu Veerammal Paramasivam College of Engineering and Technology for Women, Dindigul",BE Civil Engineering,"Sengattampatti, Tamil Nadu",NA,NA
"Pankajakasthuri College of Engineering and Technology, Thiruvananthapuram",B.Tech Civil Engineering,"Maranalloor, Kerala",NA,"Fees:  ₹ 260,000"
"Pallava Raja College of Engineering, Kancheepuram",BE Civil Engineering,"Ayyangarkulam, Tamil Nadu",NA,NA
"Paladugu Parvathi Devi College of Engineering and Technology, Vijayawada",B.Tech Civil Engineering,"Surampalli Auto Nagar (ALEAP), Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Radhaswami Institute of Technology, Jabalpur",B.Tech Civil Engineering,"Atha Kheda, Madhya Pradesh",NA,"Fees:  ₹ 186,400"
"Radharaman Institute of Research and Technology, Bhopal",B.Tech Civil Engineering,"Mahua Kheda, Madhya Pradesh",NA,NA
"NRI Institute of Technology and Management, Gwalior",BE Civil Engineering,"Gwalior, Madhya Pradesh",NA,NA
"Punjab Institute of Engineering and Applied Research, Mohali",B.Tech Civil Engineering,"Mohali, Punjab",JEE,"Fees:  ₹ 352,944"
"North West Institute of Engineering and Technology, Moga",B.Tech Civil Engineering,"Dhudike, Punjab",NA,NA
"Prof Rama Reddy College of Engineering and Technology, Hyderabad",B. Tech Civil Engineering,"Hyderabad, Telangana",NA,NA
"Shibani Institute of Technical Education, Ganjam",B.Tech Civil Engineering,"Chatabar, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Sherwood College of Engineering Research and Technology, Barabanki",B.Tech Civil Engineering,"Barabanki, Uttar Pradesh",NA,Exams:  UPSEE 
"Shahul Hameed Memorial Engineering College, Kollam",B.Tech Civil Engineering,"Kollam, Kerala",KEAM,"Fees:  ₹ 140,000"
"Shaaz College of Engineering and Technology, Moinabad",B.Tech Civil Engineering,"Hyderabad, Telangana",NA,NA
"Mohammadiya Institute of Technology, Khammam",B.Tech Civil Engineering,"Khammam, Telangana",NA,Exams:  AP EAMCET 
"Medha College of Engineering, Hyderabad",B.Tech Civil Engineering,"Secunderabad, Telangana",NA,NA
"Maxim Institute of Technology, Bhopal",BE Civil Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Mathuradevi Institute of Technology and Management, Indore",BE Civil Engineering,"Indore, Madhya Pradesh",NA,NA
"Marwar Institute of Technology, Jodhpur",B.Tech Civil Engineering,"Kharda Bhandoo, Rajasthan",NA,NA
"Leads Institute of Technology and Engineering, Bharuch",B. Tech Civil Engineering,"Matar, Gujarat",NA,"Fees:  ₹ 200,000"
"Lakshmi Narain Academy of Technology, Gwalior",BE Civil Engineering,"Rai, Madhya Pradesh",NA,NA
"KTVR Knowledge Park for Engineering and Technology, Coimbatore",BE Civil Engineering,"Bilichi, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"KRS College of Engineering, Tiruvannamalai",BE Civil Engineering,"Sathamangalam [Kil], Tamil Nadu",NA,NA
"Kottam Karunakara Reddy Institute of Technology, Kurnool",B.Tech Civil Engineering,"Kurnool, Andhra Pradesh",NA,NA
"PR Engineering College, Thanjavur",BE Civil Engineering,"Thanjavur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Pulla Reddy Engineering College, Medak",B. Tech Civil Engineering,"Bayyaram, Telangana",NA,NA
"Professional Educational Trust’s Group of Institutions- Faculty of Engineering, Tirupur",BE Civil Engineering,"Palladam, Tamil Nadu",NA,NA
"SJ College Engineering and Technology, Dausa",B.Tech Civil Engineering,"Jirota Kalan, Rajasthan",NA,NA
"Rukmini Devi College of Engineering and Allied Sciences, Sonipat",Civil Engineering,"Sonipat, Haryana",NA,NA
"RRASE College of Engineering, Sriperumbudur",BE Civil Engineering,"Sirumathur, Tamil Nadu",NA,NA
"Roever College of Engineering and Technology, Perambalur",BE Civil Engineering,"Elambalur, Tamil Nadu",NA,NA
"RKDF College of Engineering, Jatkhedi",BE Civil Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Sai Sakthi Engineering College, Chittoor",B.Tech Civil Engineering,"Visakhapatnam, Andhra Pradesh",NA,NA
"Sachdeva Institute of Technology, Mathura",B.Tech Civil Engineering,"Shehzadpur Pauri, Uttar Pradesh",NA,NA
"S Sukhjinder Singh Engineering and Technology College, Gurdaspur",B.Tech Civil Engineering,"Gurdaspur, Punjab",NA,NA
"Gopal Krishna College of Engineering and Technology, Koraput",B.Tech Civil Engineering,"Raniput, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Gokula Krishna College of Engineering, Nellore",B.Tech Civil Engineering,"Sullurupeta, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Gokul Institute of Technology and Sciences, Vizianagaram",B.Tech Civil Engineering,"Vizianagaram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Gokaran Narvadeshwar Institute of Technology and Management, Barabanki",B.Tech Civil Engineering,"Barabanki, Uttar Pradesh",NA,Exams:  UPSEE 
"Gnyana Saraswati College of Engineering and Technology, Nizamabad",B.Tech Civil Engineering,"Dharmaram (B), Telangana",NA,NA
"Global Group of Institutions- School of Engineering, Hayathnagar",Civil Engineering,"Hyderabad, Telangana",NA,NA
"Global Group of Institutions, Lucknow",B.Tech Civil Engineering,"Harikansh Garhi, Uttar Pradesh",NA,NA
"Gwalior Institute of Technology and Science, Gwalior",BE Civil Engineering,"Gwalior, Madhya Pradesh",NA,"Fees:  ₹ 224,000"
"Aryabhatt College of Engineering and Technology, Baghpat",B.Tech Civil Engineering,"Doula, Uttar Pradesh",NA,NA
"Arvindaksha Educational Society's Group of Institutions, Nalgonda",B.Tech Civil Engineering,"Pillala Marri Rural, Telangana",NA,NA
"Arunachala College of Engineering for Women, Nagercoil",BE Civil Engineering,"Nagercoil, Tamil Nadu",NA,NA
"Annamalaiar College of Engineering, Tiruvannamalai",BE Civil Engineering,"Devikapuram, Tamil Nadu",NA,NA
"Annai Vailankanni College of Engineering, Kanyakumari",BE Civil Engineering,"Pottalkulam, Tamil Nadu",NA,NA
"Anasuya Devi Institution of Technology and Sciences, Nalgonda",B.Tech Civil Engineering,"Tirumalagiri, Telangana",NA,NA
"Balamani Arunachalam Educational and Charitable Trust's Group of Institution- Faculty of Engineering, Kancheepuram",BE Civil Engineering,"Maraimalai Nagar, Tamil Nadu",NA,NA
"Balaji Institute of Technology, Barwani",BE Civil Engineering,"Kerwa, Madhya Pradesh",NA,NA
